Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S112,2,1000002,10.0,0.2,0.25,23400.0,1.062423957387924,25.27659582370285,980.3513458499898,14945.707699165056,93072,20,93092,92661,14255.538461538463,14321.846153846154,853.6806249999961,131.33548076923017,9.212944226805194,-6.0,2.422896198205895,0.0,0.0,4.595983742217521e-06,0.0,0.0,0.0,-0.20563186474758408,0.656510591506958,0,0,0,0,0,0,0,0,0,0
