Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S52,1,1000001,5.0,0.05,0.25,23400.0,3.7241339672029254,22.22155110298263,813.6516622164428,10894.150482007271,47065,5,47070,46765,7194.615384615385,7241.538461538462,1323.2274999999995,203.5734615384615,28.295252860044897,8.0,0.2776591200341734,0.0,0.0,5.3800397171232887e-05,0.0,0.0,0.0,-0.0708412971457695,0.537806510925293,0,0,0,0,0,0,0,0,0,0
