Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S110,5,1000005,10.0,0.1,2.0,23400.0,2.7633334894718056,21.855150595263694,490.4635508930591,9262.697768623384,91540,20,91560,91530,14081.538461538463,14086.153846153848,5991.793749999998,921.8144230769228,65.46262154484866,0.0,-1.0021358393848783,0.0,0.0,1.1524212849539358e-05,0.0,0.0,0.0,-1.4514561666666668,0.7054483890533447,0,0,0,0,0,0,0,0,0,0
