Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S42,5.0,1000005.0,5.0,0.3,0.25,23400.0,0.7353811340114207,20.893419570298647,500.0389896700604,7140.808103360124,46087.0,15.0,46102.0,45926.0,7065.538461538462,7092.615384615385,778.5134374999986,119.77129807692287,16.95147492705654,1.0,-0.4801366937206322,0.0,0.0,1.6538348461306637e-06,0.0,0.0,0.0,-0.1900637096774196,0.5720822811126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S43,5.0,1000005.0,5.0,0.3,0.5,23400.0,0.8505859207708781,20.362652382147644,499.86923193479436,9776.56256930722,45861.0,15.0,45876.0,45813.0,7048.153846153847,7057.846153846154,1496.775000000002,230.27307692307724,32.671403313470016,3.0,0.18880820162323794,0.0,0.0,1.5905588667966763e-06,0.0,0.0,0.0,-0.3713450943520717,0.5308644771575928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S44,5.0,1000005.0,5.0,0.3,1.0,23400.0,0.9971094307637403,21.917656786028886,522.4029934750887,10536.440642162526,45751.0,15.0,45766.0,45758.0,7039.6923076923085,7040.923076923077,2171.459999999998,334.070769230769,47.455308361379394,1.0,0.04698846646732166,0.0,0.0,1.940636187315505e-06,0.0,0.0,0.0,-0.5632375213310578,0.6500120162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S45,5.0,1000005.0,5.0,0.3,2.0,23400.0,1.1152294120271236,21.819090394135856,601.9299362186001,10547.313839392233,45735.0,15.0,45750.0,45750.0,7038.461538461539,7038.461538461539,1766.7209375000007,271.80322115384627,38.61685109289619,5.0,0.7462622810764631,0.0,0.0,2.5963717026288465e-06,0.0,0.0,0.0,-0.6598544054441255,0.5841102600097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S46,5.0,1000005.0,5.0,0.5,0.1,23400.0,0.428640509754934,19.88632299265737,561.5055659089672,8561.256946036152,46549.0,15.0,46564.0,46157.0,7101.076923076924,7163.6923076923085,287.8606249999793,44.28624999999681,6.236554043806557,-2.0,0.5450662110209312,0.0,0.0,7.276150256588879e-07,0.0,0.0,0.0,-0.08183779761904192,0.5744428634643555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S47,5.0,1000005.0,5.0,0.5,0.25,23400.0,0.48593451106352614,21.341996673010726,485.5666772247865,8252.343387698533,45911.0,15.0,45926.0,45838.0,7052.0,7065.538461538462,727.4212499999994,111.91096153846145,15.869393298136902,1.0,0.10123878684322939,0.0,0.0,6.221912074457654e-07,0.0,0.0,0.0,-0.18909191858923355,0.5339980125427246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S48,5.0,1000005.0,5.0,0.5,0.5,23400.0,0.5680452652867,22.163739854566302,566.3675210640713,10858.998516693904,45779.0,15.0,45794.0,45772.0,7041.846153846154,7045.2307692307695,1154.315624999999,177.5870192307691,25.218815542252884,-2.0,0.014523707817172148,0.0,0.0,6.846458590206461e-07,0.0,0.0,0.0,-0.3027023897058822,0.6045703887939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S49,5.0,1000005.0,5.0,0.5,1.0,23400.0,0.6500922183559363,22.52010445915994,597.1446686644906,10308.835748619174,45735.0,15.0,45750.0,45750.0,7038.461538461539,7038.461538461539,1109.538749999999,170.69826923076909,24.252213114754078,1.0,0.2887654848355404,0.0,0.0,8.967277864422347e-07,0.0,0.0,0.0,-0.3830383949191685,0.5940189361572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S50,5.0,1000005.0,5.0,0.5,2.0,23400.0,0.7029853675945754,20.637405390447384,615.4422675417026,11482.26571627355,45735.0,15.0,45750.0,45750.0,7038.461538461539,7038.461538461539,335.1200000000017,51.55692307692334,7.325027322404409,15.0,-0.8231524989320803,0.0,0.0,1.1217022313082185e-06,0.0,0.0,0.0,-0.3919334532374107,0.5703070163726807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S51,5.0,1000005.0,10.0,0.05,0.1,23400.0,3.9307643796097995,20.561890349046735,672.5236437741762,12972.77419896971,92794.0,20.0,92814.0,92157.0,14178.0,14279.076923076924,74.86562499997763,11.51778846153502,0.8123704656182127,20.0,12.351131994873985,0.0,0.0,3.850097348541168e-05,0.0,0.0,0.0,-0.016173574228623786,0.6466634273529053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S52,5.0,1000005.0,10.0,0.05,0.25,23400.0,3.9362214935760163,21.137033535876526,687.5997086450748,12304.998783015812,92536.0,20.0,92556.0,92028.0,14158.153846153848,14239.384615384617,636.6731250000012,97.94971153846173,6.918254498630865,18.0,9.567278940623664,0.0,0.0,3.671698781283253e-05,0.0,0.0,0.0,-0.08950362042682924,0.8122820854187012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
