Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S45,4.0,1000004.0,5.0,0.3,2.0,23400.0,1.110089052481596,24.26809966399867,616.435965083749,9649.801860779957,46410.0,20.0,46430.0,46430.0,7143.076923076924,7143.076923076924,1930.0849999999973,296.93615384615345,41.569782468231686,-1.0,0.34686031610422896,0.0,0.0,2.7560986897312266e-06,0.0,0.0,0.0,-0.6635681449432125,0.5333678722381592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S46,4.0,1000004.0,5.0,0.5,0.1,23400.0,0.42521025290904474,23.17710913439896,796.0952463564571,13100.600321409802,47160.0,20.0,47180.0,46805.0,7200.769230769231,7258.461538461539,344.7487499999777,53.0382692307658,7.365639354769313,-1.0,0.05254164886800513,0.0,0.0,7.228316446751431e-07,0.0,0.0,0.0,-0.08377159776325137,0.5311357975006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S47,4.0,1000004.0,5.0,0.5,0.25,23400.0,0.4841041969692471,23.65549181881579,729.4796853294401,13052.154917695456,46694.0,20.0,46714.0,46572.0,7164.923076923077,7186.769230769231,768.5572656250008,118.2395793269232,16.502560886906313,0.0,0.4408372490388723,0.0,0.0,6.591925217348893e-07,0.0,0.0,0.0,-0.18886104272295903,0.6336731910705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S48,4.0,1000004.0,5.0,0.5,0.5,23400.0,0.5637090321479458,25.142187781795656,791.0468728511551,13955.401908458642,46462.0,20.0,46482.0,46456.0,7147.076923076924,7151.076923076924,1134.4100000000017,174.52461538461566,24.41902014809716,0.0,0.0888509184109355,0.0,0.0,6.982996090685639e-07,0.0,0.0,0.0,-0.29931375073572675,0.6263961791992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S49,4.0,1000004.0,5.0,0.5,1.0,23400.0,0.6465663886250297,25.308497602904026,658.6110052129278,10136.779991096451,46412.0,20.0,46432.0,46431.0,7143.2307692307695,7143.384615384616,1155.815000000001,177.81769230769245,24.893174818547973,8.0,0.290474156343443,0.0,0.0,9.391884273458056e-07,0.0,0.0,0.0,-0.3702267428952043,0.613635778427124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S50,4.0,1000004.0,5.0,0.5,2.0,23400.0,0.693920654238898,23.203249412326272,593.8440801675719,9495.679700412944,46410.0,20.0,46430.0,46430.0,7143.076923076924,7143.076923076924,450.7624999999982,69.34807692307666,9.708432048244632,20.0,-0.4327210593763349,0.0,0.0,1.1551772761009334e-06,0.0,0.0,0.0,-0.42625724337748233,0.5499222278594971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S51,4.0,1000004.0,10.0,0.05,0.1,23400.0,3.792328009973875,24.268143137374864,670.4981776709952,10491.5221392811,93684.0,20.0,93704.0,93282.0,14351.076923076924,14416.0,587.9918749999729,90.46028846153429,6.303379805321208,-9.0,-8.881247330200768,0.0,0.0,4.34192244841403e-05,0.0,0.0,0.0,0.11851458385718501,0.7818293571472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S52,4.0,1000004.0,10.0,0.05,0.25,23400.0,3.865614328544289,24.31835148163327,699.0621238530558,10722.243793983165,93650.0,20.0,93670.0,93265.0,14348.461538461539,14410.769230769232,1206.6324999999965,185.63576923076872,12.937677585374969,-21.0,-11.95984621956429,0.0,0.0,4.311899248330835e-05,0.0,0.0,0.0,-0.04292508443832894,0.7715857028961182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S53,4.0,1000004.0,10.0,0.05,0.5,23400.0,4.046363215388269,24.177352433660417,775.304530307731,11723.885596166521,93700.0,20.0,93720.0,93290.0,14352.307692307693,14418.461538461539,2031.7274999999895,312.5734615384599,21.77862043091424,-30.0,-19.24263135412217,0.0,0.0,4.4914114241885046e-05,0.0,0.0,0.0,-0.29006673096067676,0.692875862121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S54,4.0,1000004.0,10.0,0.05,1.0,23400.0,4.206317108465923,24.968994705646764,698.9219211509378,10086.76794851703,93272.0,20.0,93292.0,93076.0,14319.384615384617,14352.615384615385,3838.7453124999975,590.5762019230766,41.243127256220696,-12.0,-5.697992310978214,0.0,0.0,3.852734981629641e-05,0.0,0.0,0.0,-0.7639188659729188,1.0903711318969727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S55,4.0,1000004.0,10.0,0.05,2.0,23400.0,4.745749628947994,24.619921745073952,805.3340393318267,13258.254599633834,93096.0,20.0,93116.0,92988.0,14305.846153846154,14325.538461538463,7205.321875000007,1108.511057692309,77.48657756914878,-6.0,2.5198633062793676,0.0,0.0,3.874048628848505e-05,0.0,0.0,0.0,-1.6708098486278948,0.8971672058105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S56,4.0,1000004.0,10.0,0.1,0.1,23400.0,1.913178476015195,24.529340143872105,769.0163711320349,11118.443627025455,93628.0,20.0,93648.0,93254.0,14346.769230769232,14407.384615384617,332.69562499997664,51.18394230768872,3.567628466338995,4.0,0.7471166168304143,0.0,0.0,1.3893538038806551e-05,0.0,0.0,0.0,-0.016481890459357877,0.7205221652984619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S57,4.0,1000004.0,10.0,0.1,0.25,23400.0,2.0225625222631205,24.33316344391642,760.9164861714382,11344.76370678949,93672.0,20.0,93692.0,93276.0,14350.153846153848,14414.153846153848,952.1074999999946,146.47807692307612,10.20742205926492,-13.0,-9.322938914993593,0.0,0.0,1.4533181515672957e-05,0.0,0.0,0.0,-0.1486225401103033,0.684093713760376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S58,4.0,1000004.0,10.0,0.1,0.5,23400.0,2.103530856684873,24.18980868613926,648.8751541793455,10377.096371241058,93272.0,20.0,93292.0,93076.0,14319.384615384617,14352.615384615385,1898.347499999999,292.0534615384614,20.39567127938458,-11.0,-6.2011960700555315,0.0,0.0,1.3095568437897178e-05,0.0,0.0,0.0,-0.3775693047523259,0.653268575668335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S59,4.0,1000004.0,10.0,0.1,1.0,23400.0,2.365147738066968,24.900423053441045,769.7103923529452,12281.100486955691,93084.0,20.0,93104.0,92982.0,14304.923076923078,14323.692307692309,3600.210000000001,553.8784615384617,38.71942956701298,-7.0,1.0166595472020503,0.0,0.0,1.2376315582488886e-05,0.0,0.0,0.0,-0.8236108219782993,0.732374906539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S60,4.0,1000004.0,10.0,0.1,2.0,23400.0,2.7622108020660177,25.06809525843346,782.5780097827733,13665.959148211707,92922.0,20.0,92942.0,92901.0,14292.461538461539,14298.769230769232,5996.754375,922.5775961538462,64.54994429554043,6.0,0.38359675352413497,0.0,0.0,1.369953771414844e-05,0.0,0.0,0.0,-1.4107855218191376,0.7710177898406982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S61,4.0,1000004.0,10.0,0.2,0.1,23400.0,0.9966080503443332,24.55875423709881,708.7783295393787,10379.759540222256,93690.0,20.0,93710.0,93285.0,14351.538461538463,14416.923076923078,411.3856249999801,63.290096153843095,4.409986868199391,-4.0,-2.8756941478000853,0.0,0.0,4.138361080278378e-06,4.0,1.0,0.25,-0.06276819146279984,0.8349723815917969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S62,4.0,1000004.0,10.0,0.2,0.25,23400.0,1.0534552659700784,25.487363861172298,727.752671172536,10796.624768143123,93308.0,20.0,93328.0,93094.0,14322.153846153848,14358.153846153848,944.0306249999994,145.2354807692307,10.140617279309078,-6.0,0.025202904741563434,0.0,0.0,3.728940615750797e-06,0.0,0.0,0.0,-0.19643281406720167,0.803950309753418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S63,4.0,1000004.0,10.0,0.2,0.5,23400.0,1.183703351341724,24.295679931625273,659.8982398264451,10457.677170191548,93112.0,20.0,93132.0,92996.0,14307.076923076924,14328.0,1793.6618750000048,275.94798076923155,19.28751639855483,-6.0,-1.1789833404527978,0.0,0.0,3.6987005308625822e-06,0.0,0.0,0.0,-0.4088652676780342,0.808845043182373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S64,4.0,1000004.0,10.0,0.2,1.0,23400.0,1.3739729132035146,25.419877495125547,779.6467791503114,13889.674697252987,92910.0,20.0,92930.0,92895.0,14291.538461538463,14296.923076923078,2909.613125000003,447.63278846153895,31.321525647236157,2.0,0.12131567706108501,0.0,0.0,3.925802471765535e-06,0.0,0.0,0.0,-0.7044792223409941,0.6606833934783936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
