Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S101,5.0,1000005.0,30.0,0.05,0.1,23400.0,4.0147881482594086,22.24586693844367,750.3021381391856,12733.499124603713,277202.0,20.0,277222.0,275861.0,42440.15384615385,42649.53846153846,50.5771874999773,7.781105769227278,0.1833430151416014,26.0,17.269542930371635,0.0,0.0,3.247866898677932e-05,0.0,0.0,0.0,-0.04910264538179872,1.4468460083007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102,5.0,1000005.0,30.0,0.05,0.25,23400.0,3.9718727394945983,22.26404255315174,710.5165653617408,13198.704207810199,276310.0,20.0,276330.0,275415.0,42371.53846153846,42512.307692307695,683.9162500000039,105.21788461538522,2.4832207759199894,20.0,12.0649295173003,0.0,0.0,2.948746212495364e-05,0.0,0.0,0.0,-0.10890973101265795,1.211585521697998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103,5.0,1000005.0,30.0,0.05,0.5,23400.0,4.056389095440917,23.10763378074671,844.8619591455001,14153.993187318109,276232.0,20.0,276252.0,275376.0,42365.53846153846,42500.307692307695,1427.9853124999988,219.69004807692292,5.1855837563912575,19.0,14.695429303716361,0.0,0.0,2.9587701257922367e-05,0.0,0.0,0.0,-0.3218378296981989,1.3337795734405518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104,5.0,1000005.0,30.0,0.05,1.0,23400.0,4.231331474541994,22.851986210765972,566.1911833516481,10191.705565975168,275094.0,20.0,275114.0,274807.0,42278.0,42325.23076923077,3571.9818750000068,549.5356730769241,12.998147336130472,10.0,-2.6864587782998717,0.0,0.0,2.3017040564694507e-05,0.0,0.0,0.0,-0.7546844921479233,1.3974595069885254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S105,5.0,1000005.0,30.0,0.05,2.0,23400.0,4.7766202935403275,22.045795386266946,544.4491203551097,9586.343152614998,274804.0,20.0,274824.0,274662.0,42255.69230769231,42280.61538461539,6899.098750000017,1061.3998076923103,25.118504744012707,1.0,-4.135839384878257,0.0,0.0,2.2910849487067985e-05,0.0,0.0,0.0,-1.6130250158831003,1.1930530071258545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106,5.0,1000005.0,30.0,0.1,0.1,23400.0,2.0179272875719763,22.878683826722863,828.051865312691,13425.637855779165,277114.0,20.0,277134.0,275817.0,42433.38461538462,42636.0,186.88187499998367,28.75105769230518,0.677557492830332,15.0,8.40068346860316,0.0,0.0,1.2349921573811648e-05,0.0,0.0,0.0,-0.08077691300781677,1.2744078636169434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S107,5.0,1000005.0,30.0,0.1,0.25,23400.0,2.0220889003236096,23.184011029836256,713.7499058921603,11688.6326669562,276038.0,20.0,276058.0,275279.0,42350.61538461539,42470.46153846154,812.5712499999997,125.0109615384615,2.951809800239029,8.0,3.074754378470739,0.0,0.0,1.1002153274064972e-05,0.0,0.0,0.0,-0.16073299632353,1.4413633346557617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S108,5.0,1000005.0,30.0,0.1,0.5,23400.0,2.1049805570425892,23.260884482013353,644.129610962186,9904.700950049544,275010.0,20.0,275030.0,274765.0,42271.53846153846,42312.307692307695,1684.1278124999976,259.09658653846117,6.129338935089978,6.0,-2.276804784280222,0.0,0.0,9.326100873270713e-06,0.0,0.0,0.0,-0.36096786212582455,1.3247325420379639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S109,5.0,1000005.0,30.0,0.1,1.0,23400.0,2.367494133654533,22.981606819206718,639.4985319517285,11344.251402325695,274740.0,20.0,274760.0,274630.0,42250.769230769234,42270.769230769234,3387.618749999996,521.1721153846148,12.335210100862964,2.0,-4.270397266125587,0.0,0.0,8.974970394491942e-06,0.0,0.0,0.0,-0.7983668381605689,1.3488318920135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S110,5.0,1000005.0,30.0,0.1,2.0,23400.0,2.7713144777539855,22.212775196026087,514.0943513283856,10292.581938375355,274546.0,20.0,274566.0,274533.0,42235.846153846156,42240.92307692308,5988.854374999997,921.3622115384611,21.814697595553167,-1.0,-0.4318667236223836,0.0,0.0,9.927637414088408e-06,0.0,0.0,0.0,-1.4402746741154557,1.4293935298919678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
