Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S61,3.0,1000003.0,10.0,0.2,0.1,23400.0,1.0006071641517866,21.94713299705836,604.2376240957674,10899.296307126067,94972.0,10.0,94982.0,94316.0,14510.153846153848,14612.615384615385,311.02812499997935,47.850480769227595,3.2977238750580957,6.0,3.273387441264417,0.0,0.0,4.035462098047361e-06,0.0,0.0,0.0,-0.082094564293801,1.0146996974945068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S62,3.0,1000003.0,10.0,0.2,0.25,23400.0,1.0572447488665346,21.71738806065332,512.7516602157278,9721.196243690787,94664.0,10.0,94674.0,94162.0,14486.461538461539,14565.23076923077,778.9899999999993,119.84461538461528,8.272870159937122,3.0,3.6621102093122597,0.0,0.0,3.868900067026569e-06,0.0,0.0,0.0,-0.1960110529005879,1.0592732429504395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S63,3.0,1000003.0,10.0,0.2,0.5,23400.0,1.1427276745655048,24.191516717139166,752.4737484537928,12395.229874670054,93970.0,10.0,93980.0,93815.0,14433.076923076924,14458.461538461539,1595.5512499999973,245.46942307692268,17.00742152107869,-7.0,-0.08714224690303289,0.0,0.0,3.0582923703533e-06,20.0,0.0,0.0,-0.3963319961489089,1.0493364334106445,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S64,3.0,1000003.0,10.0,0.2,1.0,23400.0,1.351580490814206,23.217791393951757,770.8783729567033,12538.367781625553,93742.0,10.0,93752.0,93701.0,14415.538461538463,14423.384615384617,2939.6268749999977,452.2502884615381,31.372417316784215,-5.0,0.49380606578385305,0.0,0.0,3.3492605231344647e-06,0.0,0.0,0.0,-0.7074516279690419,1.141446828842163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S65,3.0,1000003.0,10.0,0.2,2.0,23400.0,1.5567557352177197,23.929827094219945,904.9217559089519,15305.570296426273,93640.0,10.0,93650.0,93650.0,14407.692307692309,14407.692307692309,3404.596875000008,523.7841346153858,36.354478109984065,7.0,-0.9542930371636053,0.0,0.0,4.400874463063897e-06,0.0,0.0,0.0,-0.9102297162992413,0.8909282684326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S66,3.0,1000003.0,10.0,0.3,0.1,23400.0,0.6777055956007336,22.01335428661332,653.2733733803631,11186.999247341439,94782.0,10.0,94792.0,94221.0,14495.538461538463,14583.384615384617,321.756249999978,49.500961538458164,3.414910158032477,5.0,2.1178983340452797,0.0,0.0,1.86338224098492e-06,0.0,0.0,0.0,-0.08245930453508417,0.9767131805419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S67,3.0,1000003.0,10.0,0.3,0.25,23400.0,0.728339959974497,23.296010556585315,649.9563402513586,11804.610212401023,94150.0,10.0,94160.0,93905.0,14446.923076923078,14486.153846153848,839.995000000001,129.23000000000016,8.94515733986477,-1.0,0.5668517727466894,0.0,0.0,1.5970299466621794e-06,0.0,0.0,0.0,-0.20065867353468148,0.9042515754699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S68,3.0,1000003.0,10.0,0.3,0.5,23400.0,0.8342966019646739,24.01684481615075,705.1166981455716,12232.146699643732,93828.0,10.0,93838.0,93744.0,14422.153846153848,14436.615384615385,1482.2518749999942,228.03874999999914,15.81169861537799,-3.0,0.31354122170012816,0.0,0.0,1.5247578662495806e-06,0.0,0.0,0.0,-0.37873205153422507,0.7966067790985107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S69,3.0,1000003.0,10.0,0.3,1.0,23400.0,0.981730970175687,24.033390911442893,813.2957723747041,12088.199646896679,93654.0,10.0,93664.0,93657.0,14408.769230769232,14409.846153846154,2133.1834374999994,328.18206730769225,22.776551005263883,-7.0,-0.42930371636052966,0.0,0.0,1.8473055541713066e-06,0.0,0.0,0.0,-0.5621764047545538,0.8516354560852051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S70,3.0,1000003.0,10.0,0.3,2.0,23400.0,1.0935121493340887,23.199021303440986,848.6857044943251,13375.460420753272,93640.0,10.0,93650.0,93650.0,14407.692307692309,14407.692307692309,1849.8156249999981,284.587019230769,19.75243593166042,17.0,-0.44639043143955576,0.0,0.0,2.457573666126833e-06,0.0,0.0,0.0,-0.6484473793677198,0.835080623626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S71,3.0,1000003.0,10.0,0.5,0.1,23400.0,0.4261920869934794,22.829113997868262,641.1815272419406,11746.932102107532,94664.0,10.0,94674.0,94162.0,14486.461538461539,14565.23076923077,311.8196874999787,47.97225961538135,3.3115236241793795,-1.0,0.4946604015378044,0.0,0.0,7.220994802915576e-07,0.0,0.0,0.0,-0.08147396496814714,0.7185425758361816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S72,3.0,1000003.0,10.0,0.5,0.25,23400.0,0.47605747688792877,24.623083057209442,764.9152406157266,12252.775074067355,94014.0,10.0,94024.0,93837.0,14436.461538461539,14465.23076923077,717.1201562500008,110.32617788461552,7.642189714611517,-2.0,0.3306279367791542,0.0,0.0,6.047632565015266e-07,0.0,0.0,0.0,-0.18488107138175133,1.0186519622802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S73,3.0,1000003.0,10.0,0.5,0.5,23400.0,0.5597320416548598,24.221101075008164,773.0291431014789,12436.339542597192,93702.0,10.0,93712.0,93681.0,14412.461538461539,14417.23076923077,1133.356874999998,174.36259615384583,12.098044160502107,0.0,-0.0051260145237078175,0.0,0.0,6.684999525837745e-07,0.0,0.0,0.0,-0.2950117370892017,0.7671434879302979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S74,3.0,1000003.0,10.0,0.5,1.0,23400.0,0.6391127827760462,24.0214987196905,875.3870164515312,13902.779208194323,93640.0,10.0,93650.0,93650.0,14407.692307692309,14407.692307692309,1195.988124999998,183.9981730769228,12.770828884143066,9.0,-0.23024348568987613,0.0,0.0,8.693676977266638e-07,0.0,0.0,0.0,-0.3795228021978018,0.7612547874450684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S75,3.0,1000003.0,10.0,0.5,2.0,23400.0,0.6799785408992162,22.360987868763914,860.556715395962,12456.263578188022,93640.0,10.0,93650.0,93650.0,14407.692307692309,14407.692307692309,531.0087499999927,81.69365384615273,5.670141484249789,10.0,-3.569414780008543,0.0,0.0,1.0293147094306827e-06,0.0,0.0,0.0,-0.3707795138888878,0.6949279308319092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S76,3.0,1000003.0,20.0,0.05,0.1,23400.0,3.7141805453879906,23.828850063389837,767.5443316917602,12572.37401678536,188703.0,10.0,188713.0,188002.0,28923.384615384617,29032.769230769234,380.63687499997377,58.5595192307652,2.0246426899712437,17.0,4.650149508756941,0.0,0.0,3.392681471838462e-05,0.0,0.0,0.0,0.06789363510451356,1.1984918117523193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S77,3.0,1000003.0,20.0,0.05,0.25,23400.0,3.8380441186888965,23.099082210106417,677.0018341558208,12372.35188413619,188697.0,10.0,188707.0,187999.0,28922.923076923078,29031.846153846156,920.1874999999977,141.56730769230734,4.894640397023377,19.0,8.501067919692439,0.0,0.0,3.4531018807348974e-05,0.0,0.0,0.0,-0.08328286163522038,1.3300809860229492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S78,3.0,1000003.0,20.0,0.05,0.5,23400.0,3.953950535469702,23.293317791274603,616.867745081045,10924.033633781532,188565.0,10.0,188575.0,187933.0,28912.769230769234,29011.538461538465,1698.4381250000035,261.29817307692366,9.037466144849514,19.0,10.839384878257155,0.0,0.0,3.4861722448091676e-05,0.0,0.0,0.0,-0.30244443041171987,1.2314605712890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S79,3.0,1000003.0,20.0,0.05,1.0,23400.0,4.1736906452203275,23.099082210106417,540.0512798184668,10312.33366305613,188353.0,10.0,188363.0,187827.0,28896.46153846154,28978.923076923078,3513.383750000001,540.5205769230771,18.705424406501734,18.0,13.850491243058523,0.0,0.0,3.358841765938596e-05,0.0,0.0,0.0,-0.7524272533146354,0.9657511711120605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S80,3.0,1000003.0,20.0,0.05,2.0,23400.0,4.636392449995277,24.60016945410098,761.2784916063194,12395.643221813214,187677.0,10.0,187687.0,187489.0,28844.46153846154,28874.923076923078,6857.092500000003,1054.9373076923082,36.57330563393054,-2.0,1.2281076463049978,0.0,0.0,2.7205421484241437e-05,0.0,0.0,0.0,-1.6388244255982687,1.0026111602783203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S81,3.0,1000003.0,20.0,0.1,0.1,23400.0,1.9411687201860832,22.76533213906987,656.4469632651794,11716.933770512305,188993.0,10.0,189003.0,188147.0,28945.69230769231,29077.384615384617,352.3756249999725,54.21163461538039,1.8728740027742803,8.0,5.399829132849209,0.0,0.0,1.2886907027520105e-05,0.0,0.0,0.0,-0.047122369739473285,1.3323750495910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S82,3.0,1000003.0,20.0,0.1,0.25,23400.0,1.9803020208520288,23.438704641293953,623.1728350352597,11281.771520547447,188601.0,10.0,188611.0,187951.0,28915.538461538465,29017.076923076926,869.2593750000012,133.73221153846174,4.624925512500605,9.0,5.601879538658693,0.0,0.0,1.2286364420623158e-05,0.0,0.0,0.0,-0.16228919089759802,1.1080737113952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S83,3.0,1000003.0,20.0,0.1,0.5,23400.0,2.0863471313701414,23.26046891552869,563.4289238973402,10284.126340343526,188235.0,10.0,188245.0,187768.0,28887.384615384617,28960.769230769234,1727.2493749999994,265.730673076923,9.19884844595458,13.0,4.358393848782572,0.0,0.0,1.1487704138426588e-05,0.0,0.0,0.0,-0.37812340845429115,1.1396825313568115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S84,3.0,1000003.0,20.0,0.1,1.0,23400.0,2.309814179615548,24.61286440886215,775.4136581540538,12408.54811463426,187685.0,10.0,187695.0,187493.0,28845.076923076926,28876.153846153848,3418.770625,525.9647115384615,18.23412407396543,-4.0,-1.4434002563007262,0.0,0.0,9.714143347267652e-06,0.0,0.0,0.0,-0.8108721170998981,1.2443561553955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S85,3.0,1000003.0,20.0,0.1,2.0,23400.0,2.708324221886365,24.576773850103564,792.6124353385471,12594.891716215057,187387.0,10.0,187397.0,187344.0,28822.153846153848,28830.307692307695,5800.919374999995,892.4491346153839,30.96399871359635,0.0,1.2409226826142674,0.0,0.0,1.080192919830079e-05,0.0,0.0,0.0,-1.419232445884554,1.3002943992614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S86,3.0,1000003.0,20.0,0.2,0.1,23400.0,0.9988293315779497,23.16657646873682,622.0947630781601,11324.290493330644,188975.0,10.0,188985.0,188138.0,28944.307692307695,29074.615384615387,325.8524999999796,50.13115384615071,1.7319866268376385,4.0,3.5753951302862026,0.0,0.0,3.990349204993984e-06,0.0,0.0,0.0,-0.0799359901862047,1.0826489925384521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S87,3.0,1000003.0,20.0,0.2,0.25,23400.0,1.0536915971992633,23.38501108595665,590.4810967683484,11097.864845475206,188583.0,10.0,188593.0,187942.0,28914.153846153848,29014.307692307695,791.4831250000018,121.7666346153849,4.2113158580838865,3.0,3.426740709098676,0.0,0.0,3.7958092713835276e-06,0.0,0.0,0.0,-0.1951367037605525,0.9796195030212402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S88,3.0,1000003.0,20.0,0.2,0.5,23400.0,1.1531203360411848,24.709011240505788,695.6782352655594,12895.415910184582,187725.0,10.0,187735.0,187513.0,28848.153846153848,28882.307692307695,1676.0359374999978,257.85168269230735,8.938238615455983,-2.0,0.4280222127296027,0.0,0.0,3.1268441549944333e-06,0.0,0.0,0.0,-0.3978692203443879,1.1280856132507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S89,3.0,1000003.0,20.0,0.2,1.0,23400.0,1.3525710220563925,24.39691769023557,761.7599266315257,12437.686893850558,187421.0,10.0,187431.0,187361.0,28824.769230769234,28835.538461538465,2865.7021874999955,440.87725961538393,15.295083755423997,-4.0,0.50491243058522,0.0,0.0,3.3499206053338762e-06,0.0,0.0,0.0,-0.6989302497314714,1.0731391906738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
