Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S89,2.0,1000002.0,20.0,0.2,1.0,23400.0,1.3859026367957197,25.558561366429785,994.0233513904531,15097.10540592013,184576.0,10.0,184586.0,184523.0,28388.153846153848,28397.846153846156,2897.1268750000027,445.71182692307735,15.700627428559054,-5.0,1.4134985049124307,0.0,0.0,3.4783919068925225e-06,0.0,0.0,0.0,-0.7090626682368776,1.1613116264343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S90,2.0,1000002.0,20.0,0.2,2.0,23400.0,1.5848227208674681,25.153938372141965,930.8507130395107,15029.215543760532,184452.0,10.0,184462.0,184461.0,28378.615384615387,28378.769230769234,3631.0131249999904,558.6174038461525,19.684448880793177,-5.0,0.7966680905595899,0.0,0.0,4.4272303409686915e-06,0.0,0.0,0.0,-0.9294990792704311,1.1184535026550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S91,2.0,1000002.0,20.0,0.3,0.1,23400.0,0.6956777388998989,26.2355584472989,1007.8062350951177,15529.239712540631,185610.0,10.0,185620.0,185040.0,28467.69230769231,28556.923076923078,319.2262499999796,49.111730769227634,1.7251742866406161,-2.0,0.2605724049551474,0.0,0.0,1.9969531078330335e-06,0.0,0.0,0.0,-0.08814310213414059,1.1581711769104004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S92,2.0,1000002.0,20.0,0.3,0.25,23400.0,0.749946552043278,26.174013801228284,1030.6972762057057,15501.372764735725,185152.0,10.0,185162.0,184811.0,28432.46153846154,28486.46153846154,807.5568750000011,124.23951923076942,4.36963641233477,1.0,0.3340452797949594,0.0,0.0,1.8476481601289441e-06,0.0,0.0,0.0,-0.19284446839080455,1.0601205825805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S93,2.0,1000002.0,20.0,0.3,0.5,23400.0,0.8631993390097686,25.12631273583611,969.8290733654626,15078.965793406542,184762.0,10.0,184772.0,184616.0,28402.46153846154,28426.46153846154,1576.7015624999995,242.56947115384608,8.540438328747236,0.0,0.7513882956001708,0.0,0.0,1.7168765882125435e-06,0.0,0.0,0.0,-0.36845003558488626,1.5221593379974365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S94,2.0,1000002.0,20.0,0.3,1.0,23400.0,1.0008569884640186,25.451614824064563,949.1117290943158,16013.518276122879,184476.0,10.0,184486.0,184473.0,28380.46153846154,28382.46153846154,2223.2956250000043,342.04548076923146,12.052146520086973,-2.0,0.7817172148654421,0.0,0.0,1.9457670678293767e-06,0.0,0.0,0.0,-0.5581539105295191,1.0284230709075928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S95,2.0,1000002.0,20.0,0.3,2.0,23400.0,1.1114940648212281,25.04104207022874,993.9681814371517,16321.273677206716,184450.0,10.0,184460.0,184460.0,28378.46153846154,28378.46153846154,1987.9865625000007,305.8440865384617,10.777331467526839,1.0,-0.29987184963690733,0.0,0.0,2.506092647815819e-06,0.0,0.0,0.0,-0.6486959734629528,1.0575945377349854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S96,2.0,1000002.0,20.0,0.5,0.1,23400.0,0.4389637619718619,26.74894594964826,1004.0877739143717,15039.924834000623,185814.0,10.0,185824.0,185142.0,28483.384615384617,28588.307692307695,313.5018749999785,48.23105769230439,1.693305003726753,-4.0,0.653139683895771,0.0,0.0,8.136455759946673e-07,21.0,1.0,0.047619047619047616,-0.08879216772151338,0.9561023712158203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S97,2.0,1000002.0,20.0,0.5,0.25,23400.0,0.49167137380878445,27.392411324946806,988.5335037735013,15060.285769986673,184922.0,10.0,184932.0,184696.0,28414.769230769234,28451.076923076926,754.1587499999997,116.02442307692304,4.083243546151512,-3.0,0.2575822298163178,0.0,0.0,7.035088689922813e-07,0.0,0.0,0.0,-0.18455426011148568,1.012357234954834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S98,2.0,1000002.0,20.0,0.5,0.5,23400.0,0.5750673827891759,25.05701401811166,963.0516235497408,15947.279067042056,184546.0,10.0,184556.0,184508.0,28385.846153846156,28393.23076923077,1173.1749999999997,180.4884615384615,6.358396383896632,-5.0,0.6454506621102093,0.0,0.0,7.425380258206958e-07,0.0,0.0,0.0,-0.2986596081820803,1.0437579154968262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S99,2.0,1000002.0,20.0,0.5,1.0,23400.0,0.6521375152260622,25.62968544111027,960.6410040480597,15950.794371209467,184450.0,10.0,184460.0,184460.0,28378.46153846154,28378.46153846154,1238.7203124999987,190.5723557692306,6.715387143554151,-7.0,-0.21657411362665527,0.0,0.0,9.354864239382414e-07,0.0,0.0,0.0,-0.38675368914261066,1.1745171546936035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S100,2.0,1000002.0,20.0,0.5,2.0,23400.0,0.6912168012133082,24.18096526471163,1011.4380870596685,16846.345835616692,184450.0,10.0,184460.0,184460.0,28378.46153846154,28378.46153846154,514.8662500000031,79.2101923076928,2.7912081210018598,-5.0,-3.5254164886800514,0.0,0.0,1.0832490260755416e-06,0.0,0.0,0.0,-0.36916960507757346,1.0721383094787598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S101,2.0,1000002.0,30.0,0.05,0.1,23400.0,3.8911223324536026,25.262839447509577,884.3089510768132,14987.70441903939,278318.0,10.0,278328.0,277509.0,42693.69230769231,42819.69230769231,522.7893749999546,80.42913461537763,1.883864577364895,-6.0,7.767620674925245,0.0,0.0,2.8039601997410584e-05,0.0,0.0,0.0,0.008977716843172718,1.3431882858276367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S102,2.0,1000002.0,30.0,0.05,0.25,23400.0,3.8956037282953977,26.47239424740019,949.626925884735,15780.228644414943,277864.0,10.0,277874.0,277282.0,42658.769230769234,42749.846153846156,1087.5009374999995,167.30783653846146,3.9220033666087213,-17.0,3.3801794105083296,0.0,0.0,2.7102989695064504e-05,0.0,0.0,0.0,-0.11048443441064623,1.3358416557312012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S103,2.0,1000002.0,30.0,0.05,0.5,23400.0,4.010844971816858,25.94095083619777,854.5672312043218,14943.897418211478,277820.0,10.0,277830.0,277260.0,42655.38461538462,42743.07692307692,1988.6362499999955,305.9440384615378,7.1724599653754435,-5.0,9.427595044852627,0.0,0.0,2.7104338692456185e-05,0.0,0.0,0.0,-0.3316806489469681,1.4315035343170166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S104,2.0,1000002.0,30.0,0.05,1.0,23400.0,4.227948407533019,26.43625221674847,942.541477969879,15287.804653719775,277432.0,10.0,277442.0,277066.0,42625.53846153846,42683.38461538462,3667.791874999997,564.2756730769227,13.237971728757758,-8.0,6.876975651431012,0.0,0.0,2.5348747950598787e-05,0.0,0.0,0.0,-0.7608310238277266,1.1512260437011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S105,2.0,1000002.0,30.0,0.05,2.0,23400.0,4.7853350778619035,25.272937684455542,930.1576911283659,15146.791893127565,277150.0,10.0,277160.0,276925.0,42603.846153846156,42640.0,7248.947812499999,1115.2227403846152,26.176574207817996,-4.0,5.829987184963691,0.0,0.0,2.4159604672760922e-05,0.0,0.0,0.0,-1.6102566907661084,1.2829704284667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S106,2.0,1000002.0,30.0,0.1,0.1,23400.0,1.9941554909360115,26.81075922382297,975.4753861327359,15240.725474954572,278618.0,10.0,278628.0,277659.0,42716.769230769234,42865.846153846156,368.2749999999785,56.657692307689004,1.3263571503173983,-13.0,0.5553182400683468,0.0,0.0,1.1461048303845372e-05,0.0,0.0,0.0,-0.07780864197530336,1.4790244102478027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S107,2.0,1000002.0,30.0,0.1,0.25,23400.0,2.0228057676920876,26.17780451616636,934.2692982334476,15092.169624795299,278016.0,10.0,278026.0,277358.0,42670.46153846154,42773.23076923077,921.6656249999958,141.7947115384609,3.3230179947937173,-9.0,4.159333618111918,0.0,0.0,1.1095969252435236e-05,0.0,0.0,0.0,-0.191912764709612,1.6006896495819092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S108,2.0,1000002.0,30.0,0.1,0.5,23400.0,2.126180340765244,26.740438683262255,1015.2821437980135,15156.235382367624,277786.0,10.0,277796.0,277243.0,42652.769230769234,42737.846153846156,1654.0692187499994,254.47218749999993,5.966135190969652,-7.0,4.656129859034601,0.0,0.0,1.0879319463421046e-05,0.0,0.0,0.0,-0.3941527618866003,1.4593751430511475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S109,2.0,1000002.0,30.0,0.1,1.0,23400.0,2.3796992180969214,25.971887064512885,936.367735744957,15513.319483787285,277244.0,10.0,277254.0,276972.0,42611.07692307692,42654.46153846154,3474.0431250000015,534.4681730769233,12.542939809800275,-4.0,2.924818453652285,0.0,0.0,9.579909481791387e-06,0.0,0.0,0.0,-0.7887558106214977,1.5380439758300781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S110,2.0,1000002.0,30.0,0.1,2.0,23400.0,2.780484830662304,25.48552212847062,1009.195911225098,16416.00177286288,276828.0,10.0,276838.0,276764.0,42579.07692307692,42590.46153846154,6030.3768750000145,927.7502884615408,21.788877437094474,-10.0,0.7261853908586074,0.0,0.0,1.006247648050426e-05,0.0,0.0,0.0,-1.432864555702917,1.4006614685058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S111,2.0,1000002.0,30.0,0.2,0.1,23400.0,1.019980907712147,27.038233792436586,973.861751832076,15314.859095090422,278236.0,10.0,278246.0,277468.0,42687.38461538462,42807.07692307692,337.0274999999845,51.85038461538223,1.2146535816742274,-4.0,1.319948739854763,0.0,0.0,3.930692088595533e-06,0.0,0.0,0.0,-0.08701781423874001,1.7201013565063477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S112,2.0,1000002.0,30.0,0.2,0.25,23400.0,1.0652184678700236,27.096386880610225,1013.118735782047,15214.908303702794,277738.0,10.0,277748.0,277219.0,42649.07692307692,42730.46153846154,838.1517187499983,128.94641826923052,3.023428115497128,-3.0,2.0982486117044,0.0,0.0,3.724917658051929e-06,0.0,0.0,0.0,-0.19550635249809298,1.5347259044647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S113,2.0,1000002.0,30.0,0.2,0.5,23400.0,1.1800202640975426,26.275503201657557,984.0774730669648,15378.877412298574,277184.0,10.0,277194.0,276942.0,42606.46153846154,42645.23076923077,1670.9090625000001,257.0629326923077,6.0334259971401965,-5.0,1.2768047842802221,0.0,0.0,3.4052862581519346e-06,0.0,0.0,0.0,-0.3861008830655446,1.477435827255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S114,2.0,1000002.0,30.0,0.2,1.0,23400.0,1.3778634252071937,26.465578247143185,1018.9860748998655,15705.943937325515,276770.0,10.0,276780.0,276735.0,42574.61538461539,42581.53846153846,2879.0793750000034,442.935288461539,10.403741395197583,-9.0,0.31952157197778724,0.0,0.0,3.4149278455778673e-06,0.0,0.0,0.0,-0.6880292271017997,1.369063377380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
