Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S23,5.0,1000005.0,1.0,0.5,0.5,23400.0,0.5137745447587665,23.572120875454857,526.9368857415758,8701.566223207657,9149.0,11.0,9160.0,9155.0,1408.4615384615386,1409.2307692307693,813.0864599609406,125.09022460937548,88.81337629283895,7.0,0.42204186245194364,0.0,0.0,4.2237706510307813e-07,0.0,0.0,0.0,-0.26883092438100786,0.3492913246154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S24,5.0,1000005.0,1.0,0.5,1.0,23400.0,0.6271271524803712,25.635061655300234,533.1630428380884,9273.35270332615,9139.0,11.0,9150.0,9150.0,1407.6923076923078,1407.6923076923078,803.9251562499994,123.68079326923069,87.86067281420759,4.0,0.49038872276804785,0.0,0.0,8.301708741707962e-07,0.0,0.0,0.0,-0.35711755766832964,0.36917567253112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S25,5.0,1000005.0,1.0,0.5,2.0,23400.0,0.7000383059719246,20.823193596545025,644.6484749910519,12771.596299515546,9139.0,11.0,9150.0,9150.0,1407.6923076923078,1407.6923076923078,265.73500000000104,40.882307692307855,29.042076502732353,17.0,-0.6014523707817172,0.0,0.0,1.202697848477431e-06,0.0,0.0,0.0,-0.3485499291784706,0.38263940811157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S26,5.0,1000005.0,3.0,0.05,0.1,23400.0,3.8128899446823654,15.978081457767985,598.270154806456,11671.9124058058,28483.0,13.0,28496.0,27973.0,4303.538461538462,4384.0,150.38812499998085,23.13663461538167,5.37618864619386,20.0,13.21700128150363,0.0,0.0,5.525333866083216e-05,0.0,0.0,0.0,0.00717815509377162,0.41844868659973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S27,5.0,1000005.0,3.0,0.05,0.25,23400.0,3.9527603794908397,16.260311518401977,691.7684169288987,12760.626336823541,28613.0,13.0,28626.0,28038.0,4313.538461538462,4404.0,570.4624999999996,87.76346153846148,20.346048220272476,28.0,19.447244767193506,0.0,0.0,5.958420539571294e-05,0.0,0.0,0.0,-0.2015232205956589,0.44256138801574707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S28,5.0,1000005.0,3.0,0.05,0.5,23400.0,3.9671559823340474,16.543205547537582,680.1180449337571,13140.395369788024,28291.0,13.0,28304.0,27877.0,4288.769230769231,4354.461538461539,1503.169687499997,231.25687499999955,53.9215011478996,15.0,15.924818453652286,0.0,0.0,5.3589290269305985e-05,0.0,0.0,0.0,-0.3346044137337414,0.4846537113189697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S29,5.0,1000005.0,3.0,0.05,1.0,23400.0,4.062879096776112,17.63304822603459,460.66469793262087,8163.899932663136,27753.0,13.0,27766.0,27608.0,4247.384615384615,4271.692307692308,3546.4865624999984,545.6133173076921,128.45865555273826,8.0,-4.058521999145664,0.0,0.0,3.971554707331005e-05,0.0,0.0,0.0,-0.7588843398157624,0.43486857414245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S30,5.0,1000005.0,3.0,0.05,2.0,23400.0,4.5871889275517495,18.142577088990038,441.2514509330937,7412.297398279549,27627.0,13.0,27640.0,27545.0,4237.692307692308,4252.307692307692,6783.518124999979,1043.61817307692,246.27039843891734,-5.0,-2.530969671080735,0.0,0.0,3.6757207374988364e-05,0.0,0.0,0.0,-1.6170687322854935,0.4860117435455322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S31,5.0,1000005.0,3.0,0.1,0.1,23400.0,1.9602076864739442,16.434861928242753,670.2898706536022,12906.441947734975,28603.0,13.0,28616.0,28033.0,4312.769230769231,4402.461538461539,199.62531249998233,30.71158653845882,7.121082741767999,18.0,7.693293464331482,0.0,0.0,1.6500219959973505e-05,0.0,0.0,0.0,-0.0796919541498433,0.43625783920288086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S32,5.0,1000005.0,3.0,0.1,0.25,23400.0,1.9811779197894361,17.31705948221861,726.4084255658337,13179.215049078459,28369.0,13.0,28382.0,27916.0,4294.769230769231,4366.461538461539,703.2782812499971,108.19665865384572,25.19265945156889,11.0,7.617257582229817,0.0,0.0,1.5487651584629828e-05,0.0,0.0,0.0,-0.1700815684713375,0.47962260246276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S33,5.0,1000005.0,3.0,0.1,0.5,23400.0,2.0294207857482753,17.79669286067019,505.61004255081656,9931.619540275595,27787.0,13.0,27800.0,27625.0,4250.0,4276.923076923077,1791.6812499999992,275.64326923076914,64.8572398190045,1.0,-3.4318667236223837,0.0,0.0,1.1908564591918146e-05,0.0,0.0,0.0,-0.3786690170120235,0.40647459030151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S34,5.0,1000005.0,3.0,0.1,1.0,23400.0,2.2921377810492505,18.318803264064627,439.2109959100946,7444.82139074934,27639.0,13.0,27652.0,27551.0,4238.615384615385,4254.153846153847,3290.810468750002,506.2785336538465,119.44432030597808,2.0,0.6672362238359676,0.0,0.0,1.1270607902658178e-05,0.0,0.0,0.0,-0.785183825904393,0.4367640018463135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S35,5.0,1000005.0,3.0,0.1,2.0,23400.0,2.6999679693076373,19.835730429804244,468.25422354677426,9077.424485219168,27491.0,13.0,27504.0,27477.0,4227.2307692307695,4231.384615384615,5676.459999999998,873.3015384615383,206.58951122757207,5.0,1.0286202477573687,0.0,0.0,1.2478012866850563e-05,0.0,0.0,0.0,-1.4301121308308031,0.42752528190612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
