Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S68,2,1000002,5.0,0.3,0.5,23400.0,0.8413045451288546,23.878469996790955,946.0631439258902,15388.09425219242,46253,20,46273,46194,7106.769230769231,7118.923076923077,1490.665312499998,229.3331249999997,32.26967382127545,-2.0,0.1926527125160188,0.0,0.0,1.7087811360370605e-06,0.0,0.0,0.0,-0.3660466917643925,0.5149240493774414,0,0,0,0,0,0,0,0,0,0
