Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S1,2,1000002,1.0,0.05,0.1,23400.0,3.026090992142154,8.057702967143996,741.9575349740473,14059.824501758312,9864,5,9869,9546,1468.6153846153848,1518.3076923076924,417.1824999999808,64.18192307692013,43.70233605698521,-12.0,-3.30158052114481,0.0,0.0,2.8022948292029093e-05,0.0,0.0,0.0,0.13604817020855922,0.45135045051574707,0,0,0,0,0,0,0,0,0,0
