Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S28,5,1000005,3.0,0.05,0.5,23400.0,3.9671559823340474,16.543205547537582,680.1180449337571,13140.395369788024,28291,13,28304,27877,4288.769230769231,4354.461538461539,1503.169687499997,231.25687499999955,53.9215011478996,15.0,15.924818453652286,0.0,0.0,5.3589290269305985e-05,0.0,0.0,0.0,-0.3346044137337414,0.4846537113189697,0,0,0,0,0,0,0,0,0,0
