Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S93,2,1000002,7.0,0.3,0.5,23400.0,0.8489181584226992,25.12345762471523,936.0769173152581,15212.693149891405,64721,20,64741,64651,9946.307692307693,9960.153846153848,1512.9096874999968,232.75533653846105,23.40117998948194,-1.0,0.12217001281503631,0.0,0.0,1.7454823801322437e-06,0.0,0.0,0.0,-0.3665540919282511,0.5867416858673096,0,0,0,0,0,0,0,0,0,0
