Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S81,1,1000001,7.0,0.1,0.1,23400.0,1.8898280290081957,23.154688460996113,830.4526987512114,10823.0502981651,65851,7,65858,65451,10069.384615384615,10132.0,522.6284374999791,80.40437499999679,7.985033651128006,2.0,1.0106791969243913,0.0,0.0,1.7370898289637588e-05,0.0,0.0,0.0,-0.018362863077111984,0.5650312900543213,0,0,0,0,0,0,0,0,0,0
