limit_price_decay_rate,0.1,0.25,0.5,1.0,2.0
0.05,11.935037312895973,27.34582356234652,53.80268695203118,105.7357024997438,196.31678678099485
0.1,10.838464466584151,26.15326954930531,50.977208011180245,96.05024473139756,150.46169929202577
0.2,9.774477650969292,24.493676728155297,46.43456415753748,72.35195272777659,79.8391670364123
0.3,9.382118740073796,23.25226848183309,39.75042058503288,51.17013699000586,43.84246768004095
0.5,8.858845416853528,19.50412329085642,27.316703327215286,27.349959188905196,11.535169079497205
