limit_price_decay_rate,0.1,0.25,0.5,1.0,2.0
0.05,742.7480968859734,737.6884784104947,734.4462054389363,694.5874258161145,739.6530871252044
0.1,752.4277510326453,742.3971818670249,718.405303308298,743.5847856997361,779.3150475172766
0.2,743.391661959567,738.9509151427704,741.3431471946301,773.3352835702057,778.4704226751289
0.3,759.0741353214646,763.2724765843616,760.221454109272,783.6823750298132,801.5401706486322
0.5,755.4803410570128,749.1244441619633,787.7225935290119,798.5633688043008,808.7660487966966
