Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5
S4,1,1000001,1.0,0.05,1.0,23400.0,3.4467162941786387,9.428517637548794,580.6413633726364,9755.030592547742,9475,1,9476,9384,1443.6923076923078,1457.846153846154,3762.214062500001,578.8021634615386,400.91795209931814,10.0,-2.746689448953439,0.0,0.0,1.838251531492536e-05,0.0,0.0,0.0,-0.7986820038522848,0.36826491355895996,0,0,0,0,0,0,0,0,0,0
